name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
scotiabank,bank,3.658,0.01,3.829,0.0,17:53:16,18-08-2024
bbva,bank,3.67,0.004,3.817,0.002,17:53:16,18-08-2024
Interbank,bank,3.678,0.005,3.789,0.001,17:53:16,18-08-2024
bcp,bank,3.7,0.004,3.787,0.002,17:53:16,18-08-2024
nacion,bank,3.71,0.0,3.78,0.0,17:53:16,18-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,17:53:16,18-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,17:53:16,18-08-2024
euro ocoña,currency,4.17,-0.001,4.19,0.0,17:53:16,18-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,17:53:16,18-08-2024
scotiabank,bank,3.658,0.01,3.829,0.0,18:20:21,18-08-2024
bbva,bank,3.67,0.004,3.817,0.002,18:20:21,18-08-2024
Interbank,bank,3.678,0.005,3.789,0.001,18:20:21,18-08-2024
bcp,bank,3.7,0.004,3.787,0.002,18:20:21,18-08-2024
nacion,bank,3.71,0.0,3.78,0.0,18:20:21,18-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,18:20:21,18-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,18:20:21,18-08-2024
euro ocoña,currency,4.17,-0.001,4.19,0.0,18:20:21,18-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,18:20:21,18-08-2024
scotiabank,bank,3.658,0.01,3.829,0.0,18:53:24,18-08-2024
bbva,bank,3.67,0.004,3.817,0.002,18:53:24,18-08-2024
Interbank,bank,3.678,0.005,3.789,0.001,18:53:24,18-08-2024
bcp,bank,3.7,0.004,3.787,0.002,18:53:24,18-08-2024
nacion,bank,3.71,0.0,3.78,0.0,18:53:24,18-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,18:53:24,18-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,18:53:24,18-08-2024
euro ocoña,currency,4.17,-0.001,4.19,0.0,18:53:24,18-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,18:53:24,18-08-2024
